,N_f,N_i,N_rd,N_rs,R0_f,R0_i,R0_ramp,R0_rd,R0_rs,T,bb_a,eta_f,eta_i,eta_rd,eta_rs,folder,force,gamma,rdis,rho,rn,rp_f,rp_i,rp_rd,rp_rs,runs,sa,seed,ts,v_f,v_i,v_rd,v_rs
26,116950.66734527047,116950.66734527047,10,10,1.0,0.8291970124692355,bb,10.0,10,20,0.8937221476447907,0.13370801616507808,0.13370801616507808,10.0,10,./data/,none,0.1667,100,0.0769,data_26,0.14401546030637818,0.14401546030637818,10,10,270,0.3,608814,7,0.0,0.0,10,10
27,59514.749147287956,59514.749147287956,10,10,1.0,0.8355545517522689,bb,10.0,10,20,3.5454520199211528,0.12652656053987213,0.12652656053987213,10.0,10,./data/,none,0.1667,100,0.0769,data_27,0.3589899658399267,0.3589899658399267,10,10,270,0.3,1026245,7,0.0,0.0,10,10
28,422131.17765176063,422131.17765176063,10,10,1.0,0.1392242069161434,bb,10.0,10,20,0.7577435694332315,0.06334371025226958,0.06334371025226958,10.0,10,./data/,none,0.1667,100,0.0769,data_28,0.25715422928606557,0.25715422928606557,10,10,270,0.3,759171,7,0.0,0.0,10,10
29,350909.20624719944,350909.20624719944,10,10,1.0,0.16187498510782938,bb,10.0,10,20,2.6724010924731108,0.1272221158231602,0.1272221158231602,10.0,10,./data/,none,0.1667,100,0.0769,data_29,0.10030755112874412,0.10030755112874412,10,10,270,0.3,427991,7,0.0,0.0,10,10
30,82196.45160203803,82196.45160203803,10,10,1.0,0.7238126953946663,bb,10.0,10,20,2.7123091686705703,0.03772640150687858,0.03772640150687858,10.0,10,./data/,none,0.1667,100,0.0769,data_30,0.2490991331407796,0.2490991331407796,10,10,270,0.3,309935,7,0.0,0.0,10,10
31,2226516.75491653,2226516.75491653,10,10,1.0,0.4321407920584269,bb,10.0,10,20,4.811357675296098,0.20440079650828694,0.20440079650828694,10.0,10,./data/,none,0.1667,100,0.0769,data_31,0.04486364539848131,0.04486364539848131,10,10,270,0.3,111480,7,0.0,0.0,10,10
32,63739.11848833713,63739.11848833713,10,10,1.0,0.11133835388612376,bb,10.0,10,20,0.8627965593002513,0.09557563537881249,0.09557563537881249,10.0,10,./data/,none,0.1667,100,0.0769,data_32,0.3299871279563443,0.3299871279563443,10,10,270,0.3,947834,7,0.0,0.0,10,10
33,417315.2391508652,417315.2391508652,10,10,1.0,0.6667040984615712,bb,10.0,10,20,1.2164435374438085,0.05250309732946578,0.05250309732946578,10.0,10,./data/,none,0.1667,100,0.0769,data_33,0.42228191564592577,0.42228191564592577,10,10,270,0.3,455097,7,0.0,0.0,10,10
34,1804490.7380459611,1804490.7380459611,10,10,1.0,0.32705741695340784,bb,10.0,10,20,2.404019382436524,0.4870045562133645,0.4870045562133645,10.0,10,./data/,none,0.1667,100,0.0769,data_34,0.11776114969441949,0.11776114969441949,10,10,270,0.3,557667,7,0.0,0.0,10,10
35,1295451.5288081241,1295451.5288081241,10,10,1.0,0.2499882731393048,bb,10.0,10,20,2.305022105166631,0.08562458062934526,0.08562458062934526,10.0,10,./data/,none,0.1667,100,0.0769,data_35,0.43743825241121015,0.43743825241121015,10,10,270,0.3,679158,7,0.0,0.0,10,10
36,1526964.3393628388,1526964.3393628388,10,10,1.0,0.339534576772538,bb,10.0,10,20,0.3647785931315035,0.055357202638936676,0.055357202638936676,10.0,10,./data/,none,0.1667,100,0.0769,data_36,0.47078750051646395,0.47078750051646395,10,10,270,0.3,158771,7,0.0,0.0,10,10
37,563225.8941359546,563225.8941359546,10,10,1.0,0.1164091487925131,bb,10.0,10,20,2.775454543725777,0.125764631750638,0.125764631750638,10.0,10,./data/,none,0.1667,100,0.0769,data_37,0.015193605862038183,0.015193605862038183,10,10,270,0.3,103575,7,0.0,0.0,10,10
38,196852.19966419312,196852.19966419312,10,10,1.0,0.5604665172417388,bb,10.0,10,20,4.804919458511564,0.27776709233178154,0.27776709233178154,10.0,10,./data/,none,0.1667,100,0.0769,data_38,0.14646662190445048,0.14646662190445048,10,10,270,0.3,698221,7,0.0,0.0,10,10
39,1070321.3143223133,1070321.3143223133,10,10,1.0,0.49089107608897464,bb,10.0,10,20,0.39953344213680075,0.039809179464886615,0.039809179464886615,10.0,10,./data/,none,0.1667,100,0.0769,data_39,0.247129936129333,0.247129936129333,10,10,270,0.3,169551,7,0.0,0.0,10,10
40,123713.55230861381,123713.55230861381,10,10,1.0,0.37864580805396153,bb,10.0,10,20,3.423344565634702,0.03954098557694092,0.03954098557694092,10.0,10,./data/,none,0.1667,100,0.0769,data_40,0.01088286190619512,0.01088286190619512,10,10,270,0.3,1009591,7,0.0,0.0,10,10
41,394188.0793328755,394188.0793328755,10,10,1.0,0.7417836373507748,bb,10.0,10,20,0.6829898792618546,0.05061271747830197,0.05061271747830197,10.0,10,./data/,none,0.1667,100,0.0769,data_41,0.2781840741455225,0.2781840741455225,10,10,270,0.3,269626,7,0.0,0.0,10,10
42,1319397.5514078785,1319397.5514078785,10,10,1.0,0.7449970134217582,bb,10.0,10,20,3.589510036837506,0.033801641114637106,0.033801641114637106,10.0,10,./data/,none,0.1667,100,0.0769,data_42,0.31165594385177886,0.31165594385177886,10,10,270,0.3,345358,7,0.0,0.0,10,10
43,1945697.0004110245,1945697.0004110245,10,10,1.0,0.7225265696779196,bb,10.0,10,20,3.877105393229793,0.08104510271933928,0.08104510271933928,10.0,10,./data/,none,0.1667,100,0.0769,data_43,0.2659882139593948,0.2659882139593948,10,10,270,0.3,716951,7,0.0,0.0,10,10
44,1854288.1529582895,1854288.1529582895,10,10,1.0,0.32438469365609446,bb,10.0,10,20,0.29658638849956936,0.18333069688577305,0.18333069688577305,10.0,10,./data/,none,0.1667,100,0.0769,data_44,0.16861620174867795,0.16861620174867795,10,10,270,0.3,590762,7,0.0,0.0,10,10
45,120950.43465732833,120950.43465732833,10,10,1.0,0.5065655913654176,bb,10.0,10,20,3.481156860610364,0.3668344923141656,0.3668344923141656,10.0,10,./data/,none,0.1667,100,0.0769,data_45,0.10476461435305402,0.10476461435305402,10,10,270,0.3,248950,7,0.0,0.0,10,10
46,51072.76087355414,51072.76087355414,10,10,1.0,0.5989620318161576,bb,10.0,10,20,2.3262619781505096,0.03930017717160072,0.03930017717160072,10.0,10,./data/,none,0.1667,100,0.0769,data_46,0.48659739309509087,0.48659739309509087,10,10,270,0.3,386581,7,0.0,0.0,10,10
47,467359.0353305474,467359.0353305474,10,10,1.0,0.5926823376333689,bb,10.0,10,20,0.8295362144485359,0.06799334463203843,0.06799334463203843,10.0,10,./data/,none,0.1667,100,0.0769,data_47,0.2880141310857641,0.2880141310857641,10,10,270,0.3,702464,7,0.0,0.0,10,10
48,1693581.3411198696,1693581.3411198696,10,10,1.0,0.8174883890004396,bb,10.0,10,20,0.7040231411234024,0.03683204280952394,0.03683204280952394,10.0,10,./data/,none,0.1667,100,0.0769,data_48,0.10217344589417092,0.10217344589417092,10,10,270,0.3,468245,7,0.0,0.0,10,10
49,61679.33724401211,61679.33724401211,10,10,1.0,0.4567816891194225,bb,10.0,10,20,0.5386645593812001,0.04024278663386883,0.04024278663386883,10.0,10,./data/,none,0.1667,100,0.0769,data_49,0.17383686910024107,0.17383686910024107,10,10,270,0.3,921844,7,0.0,0.0,10,10
50,1226448.264673911,1226448.264673911,10,10,1.0,0.763740993200665,bb,10.0,10,20,0.7889708876395083,0.05416402242198364,0.05416402242198364,10.0,10,./data/,none,0.1667,100,0.0769,data_50,0.3302452582788672,0.3302452582788672,10,10,270,0.3,262014,7,0.0,0.0,10,10
51,752261.8613082456,752261.8613082456,10,10,1.0,0.10103647683922558,bb,10.0,10,20,2.6906505415365283,0.09188046667138078,0.09188046667138078,10.0,10,./data/,none,0.1667,100,0.0769,data_51,0.15312735595956775,0.15312735595956775,10,10,270,0.3,494684,7,0.0,0.0,10,10
52,346810.58485647466,346810.58485647466,10,10,1.0,0.5804394619749946,bb,10.0,10,20,0.4665772032645803,0.03742534394530637,0.03742534394530637,10.0,10,./data/,none,0.1667,100,0.0769,data_52,0.258745096885788,0.258745096885788,10,10,270,0.3,349704,7,0.0,0.0,10,10
53,1703525.7873860553,1703525.7873860553,10,10,1.0,0.7704615801710842,bb,10.0,10,20,3.003442063542562,0.056289978985560596,0.056289978985560596,10.0,10,./data/,none,0.1667,100,0.0769,data_53,0.120448234694073,0.120448234694073,10,10,270,0.3,674178,7,0.0,0.0,10,10
54,56035.46030553139,56035.46030553139,10,10,1.0,0.7554389702475989,bb,10.0,10,20,0.3561768774864327,0.1648555021222452,0.1648555021222452,10.0,10,./data/,none,0.1667,100,0.0769,data_54,0.41709998997968456,0.41709998997968456,10,10,270,0.3,878792,7,0.0,0.0,10,10
55,4766707.117753629,4766707.117753629,10,10,1.0,0.2818528768280102,bb,10.0,10,20,2.6197553185055025,0.058980245964639494,0.058980245964639494,10.0,10,./data/,none,0.1667,100,0.0769,data_55,0.1855780740876723,0.1855780740876723,10,10,270,0.3,853582,7,0.0,0.0,10,10
56,110453.03260778236,110453.03260778236,10,10,1.0,0.345026322240789,bb,10.0,10,20,0.2538868445293105,0.16730099734269738,0.16730099734269738,10.0,10,./data/,none,0.1667,100,0.0769,data_56,0.1996206397781163,0.1996206397781163,10,10,270,0.3,616847,7,0.0,0.0,10,10
57,127356.51055399618,127356.51055399618,10,10,1.0,0.6264119872068639,bb,10.0,10,20,1.5175252424654557,0.042880814964405024,0.042880814964405024,10.0,10,./data/,none,0.1667,100,0.0769,data_57,0.048188809247760145,0.048188809247760145,10,10,270,0.3,971894,7,0.0,0.0,10,10
58,1697295.625448993,1697295.625448993,10,10,1.0,0.11677247394674564,bb,10.0,10,20,2.5243894385605943,0.07192774021271611,0.07192774021271611,10.0,10,./data/,none,0.1667,100,0.0769,data_58,0.35137950400331097,0.35137950400331097,10,10,270,0.3,827258,7,0.0,0.0,10,10
59,123374.92747387526,123374.92747387526,10,10,1.0,0.19738643902418476,bb,10.0,10,20,0.910228765651456,0.04708805032446034,0.04708805032446034,10.0,10,./data/,none,0.1667,100,0.0769,data_59,0.4073743855699565,0.4073743855699565,10,10,270,0.3,635320,7,0.0,0.0,10,10
60,284242.54912388267,284242.54912388267,10,10,1.0,0.7159233853855087,bb,10.0,10,20,2.3697114714249983,0.5736699927835519,0.5736699927835519,10.0,10,./data/,none,0.1667,100,0.0769,data_60,0.2744298013452088,0.2744298013452088,10,10,270,0.3,719135,7,0.0,0.0,10,10
61,71937.2939712595,71937.2939712595,10,10,1.0,0.6337871175227889,bb,10.0,10,20,1.0833462215693528,0.22446238790959322,0.22446238790959322,10.0,10,./data/,none,0.1667,100,0.0769,data_61,0.24033374461333834,0.24033374461333834,10,10,270,0.3,463834,7,0.0,0.0,10,10
62,119372.27298010334,119372.27298010334,10,10,1.0,0.5398036316837674,bb,10.0,10,20,1.519132191889435,0.20038088374603136,0.20038088374603136,10.0,10,./data/,none,0.1667,100,0.0769,data_62,0.18386863060295142,0.18386863060295142,10,10,270,0.3,528473,7,0.0,0.0,10,10
63,422723.3501954905,422723.3501954905,10,10,1.0,0.826299130781318,bb,10.0,10,20,0.8263260237706511,0.11180183603667156,0.11180183603667156,10.0,10,./data/,none,0.1667,100,0.0769,data_63,0.14668229052057769,0.14668229052057769,10,10,270,0.3,119914,7,0.0,0.0,10,10
64,115267.550568231,115267.550568231,10,10,1.0,0.2302704930836052,bb,10.0,10,20,0.9552479363576747,0.05780783812263778,0.05780783812263778,10.0,10,./data/,none,0.1667,100,0.0769,data_64,0.09524308386098122,0.09524308386098122,10,10,270,0.3,108515,7,0.0,0.0,10,10
65,116581.4496718469,116581.4496718469,10,10,1.0,0.6369219662639262,bb,10.0,10,20,0.4716173195476816,0.03856187825403925,0.03856187825403925,10.0,10,./data/,none,0.1667,100,0.0769,data_65,0.0886507866756484,0.0886507866756484,10,10,270,0.3,716924,7,0.0,0.0,10,10
66,141071.33466823064,141071.33466823064,10,10,1.0,0.19328358727316633,bb,10.0,10,20,2.4085611614287252,0.7888643792382783,0.7888643792382783,10.0,10,./data/,none,0.1667,100,0.0769,data_66,0.0513754726883078,0.0513754726883078,10,10,270,0.3,903162,7,0.0,0.0,10,10
67,103517.11044984257,103517.11044984257,10,10,1.0,0.3673875844808333,bb,10.0,10,20,4.4058160303288325,0.05059432260008461,0.05059432260008461,10.0,10,./data/,none,0.1667,100,0.0769,data_67,0.4736153949450082,0.4736153949450082,10,10,270,0.3,447669,7,0.0,0.0,10,10
68,63037.05477813998,63037.05477813998,10,10,1.0,0.430664597757779,bb,10.0,10,20,2.7378133377596257,0.08832495995553505,0.08832495995553505,10.0,10,./data/,none,0.1667,100,0.0769,data_68,0.039323232245572944,0.039323232245572944,10,10,270,0.3,683153,7,0.0,0.0,10,10
69,572997.6048514663,572997.6048514663,10,10,1.0,0.28004630143002646,bb,10.0,10,20,0.4415256825478585,0.06101830515903127,0.06101830515903127,10.0,10,./data/,none,0.1667,100,0.0769,data_69,0.2429037688056977,0.2429037688056977,10,10,270,0.3,374129,7,0.0,0.0,10,10
70,2833772.4314531293,2833772.4314531293,10,10,1.0,0.27525477438605406,bb,10.0,10,20,0.7190694820144354,0.03552199606278979,0.03552199606278979,10.0,10,./data/,none,0.1667,100,0.0769,data_70,0.2124489005804945,0.2124489005804945,10,10,270,0.3,350253,7,0.0,0.0,10,10
71,123431.75734572069,123431.75734572069,10,10,1.0,0.6021186208267771,bb,10.0,10,20,1.1258617782048352,0.06997884290571417,0.06997884290571417,10.0,10,./data/,none,0.1667,100,0.0769,data_71,0.10828145062726231,0.10828145062726231,10,10,270,0.3,344728,7,0.0,0.0,10,10
72,72475.06314813158,72475.06314813158,10,10,1.0,0.24459811624720643,bb,10.0,10,20,0.5394655032689244,0.1016193116482126,0.1016193116482126,10.0,10,./data/,none,0.1667,100,0.0769,data_72,0.3505051781463634,0.3505051781463634,10,10,270,0.3,657342,7,0.0,0.0,10,10
73,60416.62275852285,60416.62275852285,10,10,1.0,0.3428432270528675,bb,10.0,10,20,2.9443680161211114,0.08263310229237276,0.08263310229237276,10.0,10,./data/,none,0.1667,100,0.0769,data_73,0.24360783638088887,0.24360783638088887,10,10,270,0.3,151849,7,0.0,0.0,10,10
74,50311.17476307353,50311.17476307353,10,10,1.0,0.6256408020836894,bb,10.0,10,20,0.25149918877042415,0.04621162330574356,0.04621162330574356,10.0,10,./data/,none,0.1667,100,0.0769,data_74,0.011032401392188192,0.011032401392188192,10,10,270,0.3,33739,7,0.0,0.0,10,10
75,389106.82771722006,389106.82771722006,10,10,1.0,0.445494069608809,bb,10.0,10,20,3.4835239386459413,0.034540850816627014,0.034540850816627014,10.0,10,./data/,none,0.1667,100,0.0769,data_75,0.184571363408427,0.184571363408427,10,10,270,0.3,407884,7,0.0,0.0,10,10
76,2538816.6538033197,2538816.6538033197,10,10,1.0,0.7053737651389876,bb,10.0,10,20,0.24794493749332855,0.060555290539979295,0.060555290539979295,10.0,10,./data/,none,0.1667,100,0.0769,data_76,0.49326363206211543,0.49326363206211543,10,10,270,0.3,908656,7,0.0,0.0,10,10
77,1902243.6651674788,1902243.6651674788,10,10,1.0,0.57732056134797,bb,10.0,10,20,3.3604804873786653,0.06285717359315943,0.06285717359315943,10.0,10,./data/,none,0.1667,100,0.0769,data_77,0.1303243147147967,0.1303243147147967,10,10,270,0.3,952117,7,0.0,0.0,10,10
78,382456.8172195773,382456.8172195773,10,10,1.0,0.5577050771796922,bb,10.0,10,20,2.9363456069956664,0.15650679850550503,0.15650679850550503,10.0,10,./data/,none,0.1667,100,0.0769,data_78,0.3498581999256828,0.3498581999256828,10,10,270,0.3,882384,7,0.0,0.0,10,10
79,79989.38342691757,79989.38342691757,10,10,1.0,0.848359267644004,bb,10.0,10,20,1.2484419324413638,0.13755302240427875,0.13755302240427875,10.0,10,./data/,none,0.1667,100,0.0769,data_79,0.18483550961754733,0.18483550961754733,10,10,270,0.3,250305,7,0.0,0.0,10,10
80,452902.36803416576,452902.36803416576,10,10,1.0,0.7784115182510778,bb,10.0,10,20,2.277140719456165,0.0834006851084589,0.0834006851084589,10.0,10,./data/,none,0.1667,100,0.0769,data_80,0.3909137854761404,0.3909137854761404,10,10,270,0.3,836075,7,0.0,0.0,10,10
81,250831.99153717837,250831.99153717837,10,10,1.0,0.3828728839775074,bb,10.0,10,20,3.688529901854019,0.8965183200739236,0.8965183200739236,10.0,10,./data/,none,0.1667,100,0.0769,data_81,0.31875734918365084,0.31875734918365084,10,10,270,0.3,157646,7,0.0,0.0,10,10
82,131755.61338325072,131755.61338325072,10,10,1.0,0.586328376578637,bb,10.0,10,20,0.7915243134533556,0.04515566599148198,0.04515566599148198,10.0,10,./data/,none,0.1667,100,0.0769,data_82,0.38461924257677044,0.38461924257677044,10,10,270,0.3,245208,7,0.0,0.0,10,10
83,2143047.9620304313,2143047.9620304313,10,10,1.0,0.2480203695725715,bb,10.0,10,20,0.8830177298458699,0.03737871903886838,0.03737871903886838,10.0,10,./data/,none,0.1667,100,0.0769,data_83,0.28820946100890765,0.28820946100890765,10,10,270,0.3,264049,7,0.0,0.0,10,10
84,428368.4008694231,428368.4008694231,10,10,1.0,0.1906640512315646,bb,10.0,10,20,2.347075643922537,0.05703329929030391,0.05703329929030391,10.0,10,./data/,none,0.1667,100,0.0769,data_84,0.33161782457524774,0.33161782457524774,10,10,270,0.3,129279,7,0.0,0.0,10,10
85,3992029.6392012136,3992029.6392012136,10,10,1.0,0.7642659782402254,bb,10.0,10,20,1.3479163362301367,0.08532564119795134,0.08532564119795134,10.0,10,./data/,none,0.1667,100,0.0769,data_85,0.37162689048376635,0.37162689048376635,10,10,270,0.3,623557,7,0.0,0.0,10,10
86,165767.50312761185,165767.50312761185,10,10,1.0,0.40237591281558727,bb,10.0,10,20,0.27933562032873155,0.037905404431935776,0.037905404431935776,10.0,10,./data/,none,0.1667,100,0.0769,data_86,0.04090451836464637,0.04090451836464637,10,10,270,0.3,169541,7,0.0,0.0,10,10
87,2375946.916814521,2375946.916814521,10,10,1.0,0.5357779411218896,bb,10.0,10,20,0.7564304963888164,0.35521156274429827,0.35521156274429827,10.0,10,./data/,none,0.1667,100,0.0769,data_87,0.10617448466762294,0.10617448466762294,10,10,270,0.3,503011,7,0.0,0.0,10,10
88,91064.7502768542,91064.7502768542,10,10,1.0,0.5065504126188415,bb,10.0,10,20,0.3357149180927491,0.06541958890445344,0.06541958890445344,10.0,10,./data/,none,0.1667,100,0.0769,data_88,0.23195713520341157,0.23195713520341157,10,10,270,0.3,945389,7,0.0,0.0,10,10
89,1629591.8188946869,1629591.8188946869,10,10,1.0,0.7220456450438689,bb,10.0,10,20,3.9649733266911635,0.08067539700571408,0.08067539700571408,10.0,10,./data/,none,0.1667,100,0.0769,data_89,0.012159004843456528,0.012159004843456528,10,10,270,0.3,602627,7,0.0,0.0,10,10
90,1188233.8986543515,1188233.8986543515,10,10,1.0,0.6999584247201781,bb,10.0,10,20,0.326920854238515,0.03405051214230501,0.03405051214230501,10.0,10,./data/,none,0.1667,100,0.0769,data_90,0.19924171653289105,0.19924171653289105,10,10,270,0.3,419352,7,0.0,0.0,10,10
91,256877.0478939481,256877.0478939481,10,10,1.0,0.43254828726851724,bb,10.0,10,20,3.775731590312267,0.07602866137415731,0.07602866137415731,10.0,10,./data/,none,0.1667,100,0.0769,data_91,0.32692901100757266,0.32692901100757266,10,10,270,0.3,448134,7,0.0,0.0,10,10
92,69175.6361887927,69175.6361887927,10,10,1.0,0.518343461138207,bb,10.0,10,20,2.5138360657730487,0.043925969250972606,0.043925969250972606,10.0,10,./data/,none,0.1667,100,0.0769,data_92,0.22432950369475718,0.22432950369475718,10,10,270,0.3,24376,7,0.0,0.0,10,10
93,173372.20778346187,173372.20778346187,10,10,1.0,0.6858036794919874,bb,10.0,10,20,3.8932341301494606,0.047596441664323176,0.047596441664323176,10.0,10,./data/,none,0.1667,100,0.0769,data_93,0.18741242896717733,0.18741242896717733,10,10,270,0.3,954157,7,0.0,0.0,10,10
94,127104.27278591382,127104.27278591382,10,10,1.0,0.15457063646226585,bb,10.0,10,20,2.6660399169751443,0.07115494493208055,0.07115494493208055,10.0,10,./data/,none,0.1667,100,0.0769,data_94,0.14134233925032638,0.14134233925032638,10,10,270,0.3,692490,7,0.0,0.0,10,10
95,126846.33716581787,126846.33716581787,10,10,1.0,0.3393950933472568,bb,10.0,10,20,4.550419179069175,0.15539478717987462,0.15539478717987462,10.0,10,./data/,none,0.1667,100,0.0769,data_95,0.45898088945244836,0.45898088945244836,10,10,270,0.3,77919,7,0.0,0.0,10,10
96,1637679.6607605568,1637679.6607605568,10,10,1.0,0.5768340319620471,bb,10.0,10,20,0.43912255200213957,0.3207402727810796,0.3207402727810796,10.0,10,./data/,none,0.1667,100,0.0769,data_96,0.29930334748748155,0.29930334748748155,10,10,270,0.3,2317,7,0.0,0.0,10,10
97,3849299.6189308353,3849299.6189308353,10,10,1.0,0.6404283789881948,bb,10.0,10,20,3.3444663823764555,0.05708959113858671,0.05708959113858671,10.0,10,./data/,none,0.1667,100,0.0769,data_97,0.07906839149876628,0.07906839149876628,10,10,270,0.3,812014,7,0.0,0.0,10,10
98,213987.06987232776,213987.06987232776,10,10,1.0,0.44407887224973874,bb,10.0,10,20,0.3771782577240607,0.07717617733065006,0.07717617733065006,10.0,10,./data/,none,0.1667,100,0.0769,data_98,0.05119908807445061,0.05119908807445061,10,10,270,0.3,1046375,7,0.0,0.0,10,10
99,218624.78089427893,218624.78089427893,10,10,1.0,0.8449829294159799,bb,10.0,10,20,1.690841141730246,0.03486722602468956,0.03486722602468956,10.0,10,./data/,none,0.1667,100,0.0769,data_99,0.09320362923359135,0.09320362923359135,10,10,270,0.3,444192,7,0.0,0.0,10,10
100,260186.990165908,260186.990165908,10,10,1.0,0.4560871210267604,bb,10.0,10,20,0.6882169052384619,0.15008597228559017,0.15008597228559017,10.0,10,./data/,none,0.1667,100,0.0769,data_100,0.14467118034044754,0.14467118034044754,10,10,270,0.3,390439,7,0.0,0.0,10,10
101,637933.0386826931,637933.0386826931,10,10,1.0,0.5051469983672291,bb,10.0,10,20,0.6826524813171178,0.051261263852777725,0.051261263852777725,10.0,10,./data/,none,0.1667,100,0.0769,data_101,0.3595379628908969,0.3595379628908969,10,10,270,0.3,1044806,7,0.0,0.0,10,10
102,59775.05991077726,59775.05991077726,10,10,1.0,0.34819655540787964,bb,10.0,10,20,4.30996902096759,0.03442195163022096,0.03442195163022096,10.0,10,./data/,none,0.1667,100,0.0769,data_102,0.3422913171077008,0.3422913171077008,10,10,270,0.3,46884,7,0.0,0.0,10,10
103,67263.1869942936,67263.1869942936,10,10,1.0,0.5603085258323875,bb,10.0,10,20,4.3333646875984835,0.046456349031889214,0.046456349031889214,10.0,10,./data/,none,0.1667,100,0.0769,data_103,0.3965686341375549,0.3965686341375549,10,10,270,0.3,661726,7,0.0,0.0,10,10
104,111019.9388395598,111019.9388395598,10,10,1.0,0.36597629015476196,bb,10.0,10,20,0.458516722844031,0.037397071776857777,0.037397071776857777,10.0,10,./data/,none,0.1667,100,0.0769,data_104,0.14422454896261266,0.14422454896261266,10,10,270,0.3,643757,7,0.0,0.0,10,10
105,237135.12361680344,237135.12361680344,10,10,1.0,0.4048342233352813,bb,10.0,10,20,0.45254179096806524,0.04385169800708867,0.04385169800708867,10.0,10,./data/,none,0.1667,100,0.0769,data_105,0.2496103017463855,0.2496103017463855,10,10,270,0.3,662123,7,0.0,0.0,10,10
106,169718.43434546917,169718.43434546917,10,10,1.0,0.8991966205975762,bb,10.0,10,20,0.32426029281384816,0.11495471197829311,0.11495471197829311,10.0,10,./data/,none,0.1667,100,0.0769,data_106,0.34832063597289925,0.34832063597289925,10,10,270,0.3,30743,7,0.0,0.0,10,10
107,1468136.846017037,1468136.846017037,10,10,1.0,0.7546124460417687,bb,10.0,10,20,0.8058279472857033,0.0420559857592771,0.0420559857592771,10.0,10,./data/,none,0.1667,100,0.0769,data_107,0.2793259695406978,0.2793259695406978,10,10,270,0.3,537222,7,0.0,0.0,10,10
108,630520.3380389496,630520.3380389496,10,10,1.0,0.7950434090000257,bb,10.0,10,20,0.566986591638762,0.19004510327562923,0.19004510327562923,10.0,10,./data/,none,0.1667,100,0.0769,data_108,0.08921735215628254,0.08921735215628254,10,10,270,0.3,871341,7,0.0,0.0,10,10
109,2364575.082442828,2364575.082442828,10,10,1.0,0.8739467541190449,bb,10.0,10,20,4.691950104934794,0.04071408404449483,0.04071408404449483,10.0,10,./data/,none,0.1667,100,0.0769,data_109,0.2184427829975654,0.2184427829975654,10,10,270,0.3,407039,7,0.0,0.0,10,10
110,401992.9262777437,401992.9262777437,10,10,1.0,0.41391468691467637,bb,10.0,10,20,1.4985421235019256,0.048159843371201265,0.048159843371201265,10.0,10,./data/,none,0.1667,100,0.0769,data_110,0.12840383575237752,0.12840383575237752,10,10,270,0.3,979663,7,0.0,0.0,10,10
111,197840.8012290119,197840.8012290119,10,10,1.0,0.16224128003332092,bb,10.0,10,20,0.8112722396459335,0.03340142622789903,0.03340142622789903,10.0,10,./data/,none,0.1667,100,0.0769,data_111,0.016365286126437867,0.016365286126437867,10,10,270,0.3,398380,7,0.0,0.0,10,10
112,78901.14832892065,78901.14832892065,10,10,1.0,0.5468880227433823,bb,10.0,10,20,2.459647616831658,0.06670211084641407,0.06670211084641407,10.0,10,./data/,none,0.1667,100,0.0769,data_112,0.36086458911965746,0.36086458911965746,10,10,270,0.3,260152,7,0.0,0.0,10,10
113,154480.3519200264,154480.3519200264,10,10,1.0,0.2661576965364467,bb,10.0,10,20,0.4522274172345688,0.050523368958522843,0.050523368958522843,10.0,10,./data/,none,0.1667,100,0.0769,data_113,0.11989762073991898,0.11989762073991898,10,10,270,0.3,529389,7,0.0,0.0,10,10
114,1167658.7879744088,1167658.7879744088,10,10,1.0,0.6245752646607716,bb,10.0,10,20,4.87918340953882,0.06671511171965562,0.06671511171965562,10.0,10,./data/,none,0.1667,100,0.0769,data_114,0.4175750373592606,0.4175750373592606,10,10,270,0.3,251328,7,0.0,0.0,10,10
115,52336.118889243306,52336.118889243306,10,10,1.0,0.8195423554474811,bb,10.0,10,20,0.8049465356892773,0.1319011449342292,0.1319011449342292,10.0,10,./data/,none,0.1667,100,0.0769,data_115,0.3557271141060023,0.3557271141060023,10,10,270,0.3,715614,7,0.0,0.0,10,10
116,497809.34812170616,497809.34812170616,10,10,1.0,0.6834118878595342,bb,10.0,10,20,0.4002165956316781,0.05257208746228218,0.05257208746228218,10.0,10,./data/,none,0.1667,100,0.0769,data_116,0.1420728182568188,0.1420728182568188,10,10,270,0.3,25231,7,0.0,0.0,10,10
117,345048.2270513579,345048.2270513579,10,10,1.0,0.17959534531021715,bb,10.0,10,20,2.1665217272868302,0.33027904928919993,0.33027904928919993,10.0,10,./data/,none,0.1667,100,0.0769,data_117,0.20659017871373594,0.20659017871373594,10,10,270,0.3,575826,7,0.0,0.0,10,10
118,1784646.0953379355,1784646.0953379355,10,10,1.0,0.36422808466572776,bb,10.0,10,20,0.3090116991019806,0.048579823853320006,0.048579823853320006,10.0,10,./data/,none,0.1667,100,0.0769,data_118,0.03251248821026621,0.03251248821026621,10,10,270,0.3,236957,7,0.0,0.0,10,10
119,64314.36710133415,64314.36710133415,10,10,1.0,0.42159692723664655,bb,10.0,10,20,0.38806597738125787,0.04273572342570945,0.04273572342570945,10.0,10,./data/,none,0.1667,100,0.0769,data_119,0.3121954376676262,0.3121954376676262,10,10,270,0.3,57805,7,0.0,0.0,10,10
