time,S,E,I,R,V,cases,reported_cases,reporting_frac,uptake,R0,eta,run
8888,96569,2,0,3365,0,0,0,0.25,0,0.354232,0.142857,1
8889,96569,2,0,3365,0,0,0,0.25,0,0.361544,0.142857,1
8890,96563,3,0,3364,0,0,0,0.25,0,0.36149,0.142857,1
8891,96565,3,1,3364,0,0,0,0.25,0,0.351962,0.142857,1
8892,96571,3,1,3364,0,0,0,0.25,0,0.343153,0.142857,1
8893,96569,2,1,3364,0,1,0,0.25,0,0.342536,0.142857,1
8894,96569,2,1,3364,0,0,0,0.25,0,0.346535,0.142857,1
8895,96569,2,1,3364,0,0,0,0.25,0,0.333241,0.142857,1
8896,96566,2,2,3364,0,0,0,0.25,0,0.334839,0.142857,1
8897,96568,2,2,3364,0,0,0,0.25,0,0.348629,0.142857,1
8898,96568,2,2,3363,0,0,0,0.25,0,0.341195,0.142857,1
8899,96569,2,2,3363,0,0,0,0.25,0,0.347907,0.142857,1
8900,96571,2,2,3363,0,0,0,0.25,0,0.359538,0.142857,1
8901,96574,1,2,3364,0,1,0,0.25,0,0.363714,0.142857,1
8902,96575,1,0,3366,0,2,1,0.25,0,0.360449,0.142857,1
8903,96570,0,1,3366,0,0,0,0.25,0,0.345636,0.142857,1
8904,96566,0,0,3366,0,1,0,0.25,0,0.353278,0.142857,1
8905,96565,0,0,3366,0,0,0,0.25,0,0.361234,0.142857,1
8906,96567,0,0,3366,0,0,0,0.25,0,0.368106,0.142857,1
8907,96566,0,0,3366,0,0,0,0.25,0,0.372001,0.142857,1
8908,96570,1,0,3366,0,0,0,0.25,0,0.381241,0.142857,1
8909,96570,1,0,3366,0,0,0,0.25,0,0.380113,0.142857,1
8910,96570,1,0,3366,0,0,0,0.25,0,0.375925,0.142857,1
8911,96573,0,1,3366,0,0,0,0.25,0,0.373301,0.142857,1
8912,96570,0,1,3365,0,0,0,0.25,0,0.371732,0.142857,1
8913,96570,0,1,3365,0,0,0,0.25,0,0.366951,0.142857,1
8914,96572,1,1,3365,0,0,0,0.25,0,0.383399,0.142857,1
8915,96571,1,1,3365,0,0,0,0.25,0,0.382764,0.142857,1
8916,96572,1,1,3365,0,0,0,0.25,0,0.39386,0.142857,1
8917,96573,0,2,3365,0,0,0,0.25,0,0.39331,0.142857,1
8918,96574,1,1,3366,0,1,0,0.25,0,0.381685,0.142857,1
8919,96573,0,2,3366,0,0,0,0.25,0,0.387283,0.142857,1
8920,96573,3,1,3367,0,1,0,0.25,0,0.386976,0.142857,1
8921,96572,2,2,3366,0,0,0,0.25,0,0.384703,0.142857,1
8922,96572,3,2,3366,0,0,0,0.25,0,0.377928,0.142857,1
8923,96574,3,2,3366,0,0,0,0.25,0,0.393133,0.142857,1
8924,96573,2,3,3366,0,0,0,0.25,0,0.391342,0.142857,1
8925,96573,2,3,3366,0,0,0,0.25,0,0.3976,0.142857,1
8926,96574,2,3,3366,0,0,0,0.25,0,0.417194,0.142857,1
8927,96574,2,2,3367,0,1,0,0.25,0,0.417193,0.142857,1
8928,96575,2,2,3367,0,0,0,0.25,0,0.425988,0.142857,1
8929,96574,3,2,3366,0,0,0,0.25,0,0.412674,0.142857,1
8930,96572,2,3,3366,0,0,0,0.25,0,0.41492,0.142857,1
8931,96568,2,3,3366,0,0,0,0.25,0,0.427219,0.142857,1
8932,96564,2,2,3367,0,1,0,0.25,0,0.43123,0.142857,1
8933,96561,3,2,3367,0,0,0,0.25,0,0.436103,0.142857,1
8934,96562,3,2,3368,0,1,2,0.25,0,0.451992,0.142857,1
8935,96559,3,2,3368,0,0,0,0.25,0,0.442248,0.142857,1
8936,96560,4,2,3367,0,0,0,0.25,0,0.436578,0.142857,1
8937,96558,5,2,3367,0,0,0,0.25,0,0.446563,0.142857,1
8938,96557,4,2,3368,0,1,0,0.25,0,0.458574,0.142857,1
8939,96553,3,2,3368,0,1,1,0.25,0,0.455813,0.142857,1
8940,96552,3,2,3368,0,0,0,0.25,0,0.463314,0.142857,1
8941,96556,3,1,3368,0,1,0,0.25,0,0.46185,0.142857,1
8942,96559,2,1,3369,0,1,0,0.25,0,0.443827,0.142857,1
8943,96559,3,1,3369,0,0,0,0.25,0,0.453522,0.142857,1
8944,96564,3,1,3369,0,0,0,0.25,0,0.451169,0.142857,1
8945,96566,3,0,3370,0,1,0,0.25,0,0.458271,0.142857,1
8946,96568,1,2,3370,0,0,0,0.25,0,0.457028,0.142857,1
8947,96565,1,2,3370,0,0,0,0.25,0,0.464225,0.142857,1
8948,96567,1,2,3370,0,0,0,0.25,0,0.455573,0.142857,1
8949,96566,1,2,3370,0,0,0,0.25,0,0.463246,0.142857,1
8950,96563,1,1,3371,0,1,0,0.25,0,0.465972,0.142857,1
8951,96564,1,1,3370,0,0,0,0.25,0,0.485309,0.142857,1
8952,96561,1,1,3370,0,0,0,0.25,0,0.502449,0.142857,1
8953,96565,1,1,3370,0,0,0,0.25,0,0.507799,0.142857,1
8954,96564,2,1,3369,0,0,0,0.25,0,0.498018,0.142857,1
8955,96565,2,1,3369,0,0,0,0.25,0,0.501789,0.142857,1
8956,96563,0,4,3369,0,0,0,0.25,0,0.501381,0.142857,1
8957,96563,0,4,3369,0,0,0,0.25,0,0.496811,0.142857,1
8958,96559,1,3,3369,0,1,0,0.25,0,0.486999,0.142857,1
8959,96559,2,2,3369,0,1,1,0.25,0,0.479934,0.142857,1
8960,96553,3,2,3369,0,0,0,0.25,0,0.474601,0.142857,1
8961,96559,3,2,3369,0,0,0,0.25,0,0.480138,0.142857,1
8962,96558,3,1,3370,0,1,0,0.25,0,0.487481,0.142857,1
8963,96555,4,1,3370,0,0,0,0.25,0,0.487774,0.142857,1
8964,96561,3,1,3370,0,1,0,0.25,0,0.486432,0.142857,1
8965,96563,3,1,3370,0,0,0,0.25,0,0.481128,0.142857,1
8966,96569,3,1,3371,0,1,0,0.25,0,0.476703,0.142857,1
8967,96568,2,2,3371,0,0,0,0.25,0,0.490566,0.142857,1
8968,96562,6,2,3371,0,0,0,0.25,0,0.493532,0.142857,1
8969,96563,5,2,3372,0,1,0,0.25,0,0.478336,0.142857,1
8970,96563,5,1,3373,0,1,0,0.25,0,0.484336,0.142857,1
8971,96563,3,3,3373,0,0,0,0.25,0,0.468439,0.142857,1
8972,96564,2,3,3374,0,1,0,0.25,0,0.460005,0.142857,1
8973,96565,3,2,3375,0,1,0,0.25,0,0.452989,0.142857,1
8974,96565,2,3,3375,0,0,0,0.25,0,0.460828,0.142857,1
8975,96565,2,2,3376,0,1,0,0.25,0,0.447601,0.142857,1
8976,96564,0,4,3376,0,0,0,0.25,0,0.444674,0.142857,1
8977,96565,0,3,3377,0,1,0,0.25,0,0.43219,0.142857,1
8978,96571,0,3,3377,0,0,0,0.25,0,0.419701,0.142857,1
8979,96575,0,3,3377,0,0,0,0.25,0,0.411226,0.142857,1
8980,96571,1,4,3377,0,0,0,0.25,0,0.421927,0.142857,1
8981,96565,1,4,3377,0,0,0,0.25,0,0.416499,0.142857,1
8982,96566,2,3,3378,0,1,1,0.25,0,0.414987,0.142857,1
8983,96566,2,2,3379,0,1,0,0.25,0,0.413301,0.142857,1
8984,96563,3,1,3380,0,1,0,0.25,0,0.409728,0.142857,1
8985,96558,3,1,3380,0,0,0,0.25,0,0.420712,0.142857,1
8986,96562,2,2,3380,0,0,0,0.25,0,0.414767,0.142857,1
8987,96563,3,2,3380,0,0,0,0.25,0,0.425078,0.142857,1
8988,96565,3,2,3380,0,0,0,0.25,0,0.427219,0.142857,1
8989,96565,3,2,3380,0,0,0,0.25,0,0.421729,0.142857,1
8990,96566,3,2,3380,0,0,0,0.25,0,0.420542,0.142857,1
8991,96567,2,3,3380,0,0,0,0.25,0,0.42192,0.142857,1
8992,96571,2,3,3380,0,0,0,0.25,0,0.427301,0.142857,1
8993,96571,2,2,3381,0,1,0,0.25,0,0.421365,0.142857,1
8994,96571,2,2,3381,0,0,0,0.25,0,0.425529,0.142857,1
8995,96570,3,1,3382,0,1,0,0.25,0,0.427458,0.142857,1
8996,96569,3,1,3382,0,0,0,0.25,0,0.429763,0.142857,1
8997,96567,2,1,3383,0,1,0,0.25,0,0.418237,0.142857,1
8998,96568,2,1,3383,0,0,0,0.25,0,0.418451,0.142857,1
8999,96571,2,1,3383,0,0,0,0.25,0,0.422035,0.142857,1
9000,96572,2,2,3382,0,0,0,0.25,0,0.437016,0.142857,1
9001,96571,2,2,3382,0,0,0,0.25,0,0.435062,0.142857,1
9002,96567,3,1,3382,0,1,0,0.25,0,0.443119,0.142857,1
9003,96566,3,1,3382,0,0,0,0.25,0,0.449932,0.142857,1
9004,96563,3,1,3382,0,0,0,0.25,0,0.465682,0.142857,1
9005,96566,4,0,3382,0,1,0,0.25,0,0.473125,0.142857,1
9006,96573,3,1,3382,0,0,0,0.25,0,0.481973,0.142857,1
9007,96569,2,3,3382,0,0,0,0.25,0,0.487569,0.142857,1
9008,96568,2,3,3382,0,0,0,0.25,0,0.49285,0.142857,1
9009,96569,2,2,3382,0,1,0,0.25,0,0.492572,0.142857,1
9010,96572,3,1,3383,0,1,1,0.25,0,0.492111,0.142857,1
9011,96575,4,1,3381,0,0,0,0.25,0,0.496838,0.142857,1
9012,96574,4,0,3382,0,1,0,0.25,0,0.512233,0.142857,1
9013,96571,3,1,3382,0,0,0,0.25,0,0.50734,0.142857,1
9014,96575,4,1,3382,0,0,0,0.25,0,0.49864,0.142857,1
9015,96574,4,1,3382,0,0,0,0.25,0,0.509227,0.142857,1
9016,96574,4,1,3383,0,1,0,0.25,0,0.521807,0.142857,1
9017,96575,4,2,3382,0,0,0,0.25,0,0.529141,0.142857,1
9018,96574,4,2,3383,0,1,1,0.25,0,0.53715,0.142857,1
9019,96575,5,2,3383,0,0,0,0.25,0,0.521706,0.142857,1
9020,96575,5,1,3384,0,1,0,0.25,0,0.516059,0.142857,1
9021,96572,5,2,3383,0,0,0,0.25,0,0.51408,0.142857,1
9022,96576,4,2,3384,0,1,1,0.25,0,0.507393,0.142857,1
9023,96574,4,0,3386,0,2,0,0.25,0,0.499262,0.142857,1
9024,96571,3,1,3386,0,0,0,0.25,0,0.500924,0.142857,1
9025,96570,3,1,3386,0,0,0,0.25,0,0.497642,0.142857,1
9026,96573,3,1,3385,0,0,0,0.25,0,0.485156,0.142857,1
9027,96570,3,1,3385,0,0,0,0.25,0,0.492967,0.142857,1
9028,96567,3,1,3385,0,0,0,0.25,0,0.496405,0.142857,1
9029,96564,3,1,3385,0,0,0,0.25,0,0.505565,0.142857,1
9030,96564,4,1,3385,0,0,0,0.25,0,0.515364,0.142857,1
9031,96566,4,1,3385,0,0,0,0.25,0,0.515174,0.142857,1
9032,96570,4,1,3385,0,0,0,0.25,0,0.522844,0.142857,1
9033,96571,4,1,3385,0,0,0,0.25,0,0.52832,0.142857,1
9034,96572,4,1,3385,0,0,0,0.25,0,0.518743,0.142857,1
9035,96573,3,2,3385,0,0,0,0.25,0,0.517845,0.142857,1
9036,96571,2,2,3386,0,1,1,0.25,0,0.521393,0.142857,1
9037,96573,3,2,3386,0,0,0,0.25,0,0.524906,0.142857,1
9038,96573,3,2,3385,0,0,0,0.25,0,0.51527,0.142857,1
9039,96573,3,2,3385,0,0,0,0.25,0,0.529814,0.142857,1
9040,96570,3,2,3385,0,0,0,0.25,0,0.540096,0.142857,1
9041,96566,4,2,3385,0,0,0,0.25,0,0.517449,0.142857,1
9042,96567,4,2,3385,0,0,0,0.25,0,0.497603,0.142857,1
9043,96567,4,2,3386,0,1,0,0.25,0,0.482957,0.142857,1
9044,96565,5,2,3386,0,0,0,0.25,0,0.51093,0.142857,1
9045,96565,5,2,3387,0,1,0,0.25,0,0.50043,0.142857,1
9046,96565,6,2,3387,0,0,0,0.25,0,0.501268,0.142857,1
9047,96565,5,3,3387,0,0,0,0.25,0,0.50778,0.142857,1
9048,96567,5,4,3387,0,0,0,0.25,0,0.516269,0.142857,1
9049,96567,3,6,3387,0,0,0,0.25,0,0.495437,0.142857,1
9050,96561,3,5,3388,0,1,0,0.25,0,0.479865,0.142857,1
9051,96562,3,3,3390,0,2,0,0.25,0,0.485552,0.142857,1
9052,96562,2,2,3392,0,2,0,0.25,0,0.471519,0.142857,1
9053,96564,3,2,3392,0,0,0,0.25,0,0.466941,0.142857,1
9054,96559,4,2,3392,0,0,0,0.25,0,0.466387,0.142857,1
9055,96564,4,2,3392,0,0,0,0.25,0,0.460182,0.142857,1
9056,96565,3,2,3393,0,1,0,0.25,0,0.461074,0.142857,1
9057,96567,4,2,3393,0,0,0,0.25,0,0.458919,0.142857,1
9058,96569,4,1,3394,0,1,0,0.25,0,0.471595,0.142857,1
9059,96569,3,2,3394,0,0,0,0.25,0,0.480783,0.142857,1
9060,96569,2,2,3395,0,1,0,0.25,0,0.477391,0.142857,1
9061,96567,2,0,3397,0,2,1,0.25,0,0.494199,0.142857,1
9062,96562,3,0,3397,0,0,0,0.25,0,0.491934,0.142857,1
9063,96558,3,0,3396,0,0,0,0.25,0,0.506174,0.142857,1
9064,96556,1,2,3396,0,0,0,0.25,0,0.513576,0.142857,1
9065,96549,2,2,3396,0,0,0,0.25,0,0.513982,0.142857,1
9066,96547,2,1,3397,0,1,0,0.25,0,0.528518,0.142857,1
9067,96554,1,2,3397,0,0,0,0.25,0,0.530283,0.142857,1
9068,96550,0,3,3397,0,0,0,0.25,0,0.522092,0.142857,1
9069,96549,1,2,3398,0,1,0,0.25,0,0.515367,0.142857,1
9070,96552,1,2,3398,0,0,0,0.25,0,0.506517,0.142857,1
9071,96548,1,2,3398,0,0,0,0.25,0,0.512178,0.142857,1
9072,96551,1,2,3398,0,0,0,0.25,0,0.526742,0.142857,1
9073,96554,1,1,3399,0,1,1,0.25,0,0.52097,0.142857,1
9074,96555,0,2,3399,0,0,0,0.25,0,0.529852,0.142857,1
9075,96553,0,1,3400,0,1,1,0.25,0,0.523407,0.142857,1
9076,96554,1,0,3401,0,1,0,0.25,0,0.529745,0.142857,1
9077,96551,1,0,3401,0,0,0,0.25,0,0.541928,0.142857,1
9078,96551,1,0,3401,0,0,0,0.25,0,0.548323,0.142857,1
9079,96556,1,0,3401,0,0,0,0.25,0,0.544414,0.142857,1
9080,96556,0,0,3401,0,1,0,0.25,0,0.551511,0.142857,1
9081,96559,0,0,3401,0,0,0,0.25,0,0.567777,0.142857,1
9082,96562,0,0,3401,0,0,0,0.25,0,0.561207,0.142857,1
9083,96563,0,0,3401,0,0,0,0.25,0,0.576189,0.142857,1
9084,96565,0,0,3401,0,0,0,0.25,0,0.563571,0.142857,1
9085,96559,0,0,3401,0,0,0,0.25,0,0.559809,0.142857,1
9086,96561,1,0,3401,0,0,0,0.25,0,0.545918,0.142857,1
9087,96563,1,0,3400,0,0,0,0.25,0,0.549536,0.142857,1
9088,96562,1,0,3400,0,0,0,0.25,0,0.541918,0.142857,1
9089,96564,1,0,3399,0,0,0,0.25,0,0.551038,0.142857,1
9090,96564,1,0,3399,0,0,0,0.25,0,0.545851,0.142857,1
9091,96562,2,0,3398,0,0,0,0.25,0,0.536644,0.142857,1
9092,96565,2,1,3398,0,0,0,0.25,0,0.556609,0.142857,1
9093,96566,2,1,3398,0,0,0,0.25,0,0.552204,0.142857,1
9094,96569,3,1,3398,0,0,0,0.25,0,0.551415,0.142857,1
9095,96568,3,1,3398,0,0,0,0.25,0,0.545794,0.142857,1
9096,96570,3,1,3398,0,0,0,0.25,0,0.550497,0.142857,1
9097,96569,4,0,3398,0,1,0,0.25,0,0.539591,0.142857,1
9098,96570,2,1,3399,0,1,1,0.25,0,0.534392,0.142857,1
9099,96576,2,1,3399,0,0,0,0.25,0,0.515543,0.142857,1
9100,96578,2,1,3399,0,0,0,0.25,0,0.52481,0.142857,1
9101,96575,4,1,3399,0,0,0,0.25,0,0.523712,0.142857,1
9102,96574,3,2,3399,0,0,0,0.25,0,0.530771,0.142857,1
9103,96573,3,2,3399,0,0,0,0.25,0,0.531592,0.142857,1
9104,96568,4,2,3398,0,0,0,0.25,0,0.54204,0.142857,1
9105,96563,5,2,3398,0,0,0,0.25,0,0.542404,0.142857,1
9106,96564,5,1,3399,0,1,1,0.25,0,0.52991,0.142857,1
9107,96567,4,2,3398,0,0,0,0.25,0,0.536487,0.142857,1
9108,96557,5,2,3397,0,0,0,0.25,0,0.541059,0.142857,1
9109,96555,5,2,3398,0,1,0,0.25,0,0.544605,0.142857,1
9110,96556,5,2,3398,0,0,0,0.25,0,0.550078,0.142857,1
9111,96558,5,2,3398,0,0,0,0.25,0,0.543427,0.142857,1
9112,96559,5,1,3399,0,1,0,0.25,0,0.544345,0.142857,1
9113,96554,4,3,3399,0,0,0,0.25,0,0.538261,0.142857,1
9114,96553,4,3,3398,0,0,0,0.25,0,0.542805,0.142857,1
9115,96553,4,3,3398,0,1,0,0.25,0,0.531022,0.142857,1
9116,96557,4,3,3398,0,0,0,0.25,0,0.518603,0.142857,1
9117,96556,4,2,3399,0,1,1,0.25,0,0.51418,0.142857,1
9118,96551,6,2,3397,0,0,0,0.25,0,0.513805,0.142857,1
9119,96555,7,1,3398,0,1,0,0.25,0,0.505321,0.142857,1
9120,96553,7,1,3398,0,0,0,0.25,0,0.504168,0.142857,1
9121,96560,8,1,3398,0,0,0,0.25,0,0.501764,0.142857,1
9122,96560,8,1,3398,0,0,0,0.25,0,0.512835,0.142857,1
9123,96563,6,2,3399,0,1,0,0.25,0,0.508657,0.142857,1
9124,96564,6,3,3399,0,0,0,0.25,0,0.503276,0.142857,1
9125,96566,6,3,3399,0,0,0,0.25,0,0.503967,0.142857,1
9126,96566,5,6,3399,0,0,0,0.25,0,0.49924,0.142857,1
9127,96565,4,6,3401,0,2,1,0.25,0,0.484628,0.142857,1
9128,96561,5,6,3401,0,0,0,0.25,0,0.475636,0.142857,1
9129,96563,5,6,3401,0,0,0,0.25,0,0.461068,0.142857,1
9130,96560,7,5,3402,0,1,0,0.25,0,0.460119,0.142857,1
9131,96556,9,4,3403,0,1,0,0.25,0,0.455168,0.142857,1
9132,96557,10,3,3404,0,1,0,0.25,0,0.45276,0.142857,1
9133,96555,10,4,3403,0,0,0,0.25,0,0.446935,0.142857,1
9134,96554,10,4,3403,0,0,0,0.25,0,0.454442,0.142857,1
9135,96553,9,4,3404,0,1,1,0.25,0,0.457789,0.142857,1
9136,96555,8,3,3406,0,2,1,0.25,0,0.461611,0.142857,1
9137,96556,8,2,3408,0,2,0,0.25,0,0.466753,0.142857,1
9138,96556,8,1,3409,0,1,1,0.25,0,0.464529,0.142857,1
9139,96553,7,1,3410,0,1,1,0.25,0,0.465263,0.142857,1
9140,96549,7,2,3410,0,0,0,0.25,0,0.470886,0.142857,1
9141,96547,6,2,3410,0,1,0,0.25,0,0.4791,0.142857,1
9142,96544,7,2,3410,0,0,0,0.25,0,0.493067,0.142857,1
9143,96544,6,1,3412,0,2,0,0.25,0,0.507416,0.142857,1
9144,96544,5,2,3412,0,0,0,0.25,0,0.515956,0.142857,1
9145,96542,5,2,3412,0,0,0,0.25,0,0.519908,0.142857,1
9146,96541,4,3,3412,0,0,0,0.25,0,0.536738,0.142857,1
9147,96540,5,2,3413,0,1,0,0.25,0,0.527177,0.142857,1
9148,96542,5,2,3413,0,0,0,0.25,0,0.523139,0.142857,1
9149,96543,4,3,3413,0,0,0,0.25,0,0.531658,0.142857,1
9150,96546,3,3,3414,0,1,0,0.25,0,0.545944,0.142857,1
9151,96548,3,3,3414,0,0,0,0.25,0,0.549542,0.142857,1
9152,96550,3,3,3414,0,0,0,0.25,0,0.541203,0.142857,1
9153,96548,3,3,3414,0,0,0,0.25,0,0.543323,0.142857,1
9154,96554,2,4,3414,0,0,0,0.25,0,0.540616,0.142857,1
9155,96549,2,4,3414,0,0,0,0.25,0,0.536123,0.142857,1
9156,96547,2,4,3414,0,0,0,0.25,0,0.544943,0.142857,1
9157,96547,3,3,3415,0,1,0,0.25,0,0.539746,0.142857,1
9158,96546,3,2,3416,0,1,0,0.25,0,0.548961,0.142857,1
9159,96545,3,1,3417,0,1,1,0.25,0,0.53907,0.142857,1
9160,96547,3,0,3418,0,1,0,0.25,0,0.528775,0.142857,1
9161,96552,2,1,3418,0,0,0,0.25,0,0.527545,0.142857,1
9162,96547,3,2,3418,0,0,0,0.25,0,0.526556,0.142857,1
9163,96547,4,2,3418,0,0,0,0.25,0,0.510986,0.142857,1
9164,96546,4,2,3419,0,1,0,0.25,0,0.512552,0.142857,1
9165,96544,4,3,3419,0,0,0,0.25,0,0.517585,0.142857,1
9166,96542,3,2,3421,0,2,0,0.25,0,0.534872,0.142857,1
9167,96542,3,2,3421,0,0,0,0.25,0,0.525022,0.142857,1
9168,96538,5,2,3421,0,0,0,0.25,0,0.53794,0.142857,1
9169,96539,3,4,3421,0,0,0,0.25,0,0.528897,0.142857,1
9170,96538,3,4,3421,0,0,0,0.25,0,0.535427,0.142857,1
9171,96541,3,3,3422,0,1,0,0.25,0,0.54626,0.142857,1
9172,96537,3,3,3422,0,0,0,0.25,0,0.54797,0.142857,1
9173,96536,3,3,3423,0,1,1,0.25,0,0.550711,0.142857,1
9174,96537,2,4,3423,0,0,0,0.25,0,0.546109,0.142857,1
9175,96537,2,4,3423,0,1,0,0.25,0,0.530867,0.142857,1
9176,96541,2,4,3423,0,0,0,0.25,0,0.541289,0.142857,1
9177,96537,2,5,3423,0,0,0,0.25,0,0.532399,0.142857,1
9178,96537,3,5,3423,0,0,0,0.25,0,0.53692,0.142857,1
9179,96536,3,5,3424,0,1,0,0.25,0,0.53733,0.142857,1
9180,96536,4,4,3425,0,1,0,0.25,0,0.514813,0.142857,1
9181,96541,3,5,3425,0,0,0,0.25,0,0.508989,0.142857,1
9182,96544,3,5,3424,0,0,0,0.25,0,0.514809,0.142857,1
9183,96545,4,4,3425,0,1,0,0.25,0,0.518496,0.142857,1
9184,96549,5,1,3428,0,3,0,0.25,0,0.504666,0.142857,1
9185,96548,4,2,3428,0,0,0,0.25,0,0.510226,0.142857,1
9186,96546,4,3,3428,0,0,0,0.25,0,0.50498,0.142857,1
9187,96546,5,3,3428,0,0,0,0.25,0,0.519803,0.142857,1
9188,96545,5,3,3428,0,0,0,0.25,0,0.533865,0.142857,1
9189,96548,5,1,3430,0,2,0,0.25,0,0.542936,0.142857,1
9190,96547,5,1,3430,0,0,0,0.25,0,0.553299,0.142857,1
9191,96547,4,2,3430,0,0,0,0.25,0,0.556123,0.142857,1
9192,96549,4,2,3429,0,0,0,0.25,0,0.546124,0.142857,1
9193,96550,3,3,3429,0,0,0,0.25,0,0.535542,0.142857,1
9194,96551,2,3,3430,0,1,0,0.25,0,0.536966,0.142857,1
9195,96559,2,3,3430,0,0,0,0.25,0,0.535923,0.142857,1
9196,96555,2,2,3431,0,1,0,0.25,0,0.529524,0.142857,1
9197,96550,2,1,3432,0,1,0,0.25,0,0.526172,0.142857,1
9198,96549,2,1,3432,0,0,0,0.25,0,0.540526,0.142857,1
9199,96548,2,1,3432,0,0,0,0.25,0,0.534064,0.142857,1
9200,96552,2,1,3432,0,0,0,0.25,0,0.529712,0.142857,1
9201,96552,2,1,3432,0,0,0,0.25,0,0.526022,0.142857,1
9202,96553,2,0,3433,0,1,0,0.25,0,0.537696,0.142857,1
9203,96554,2,0,3433,0,0,0,0.25,0,0.547178,0.142857,1
9204,96555,2,0,3433,0,0,0,0.25,0,0.540162,0.142857,1
9205,96551,3,0,3433,0,0,0,0.25,0,0.542545,0.142857,1
9206,96555,2,1,3433,0,0,0,0.25,0,0.527436,0.142857,1
9207,96554,2,1,3433,0,0,0,0.25,0,0.529753,0.142857,1
9208,96553,2,1,3433,0,0,0,0.25,0,0.524998,0.142857,1
9209,96552,2,1,3433,0,0,0,0.25,0,0.539438,0.142857,1
9210,96551,3,1,3433,0,0,0,0.25,0,0.538792,0.142857,1
9211,96548,2,2,3433,0,0,0,0.25,0,0.555567,0.142857,1
9212,96549,2,2,3433,0,0,0,0.25,0,0.54653,0.142857,1
9213,96544,2,2,3433,0,0,0,0.25,0,0.562405,0.142857,1
9214,96540,2,1,3434,0,1,0,0.25,0,0.57586,0.142857,1
9215,96538,2,1,3434,0,0,0,0.25,0,0.581586,0.142857,1
9216,96535,1,2,3434,0,0,0,0.25,0,0.56898,0.142857,1
9217,96532,2,1,3434,0,1,1,0.25,0,0.572914,0.142857,1
9218,96535,2,0,3435,0,1,0,0.25,0,0.564529,0.142857,1
9219,96534,2,0,3435,0,0,0,0.25,0,0.567225,0.142857,1
9220,96534,2,0,3435,0,0,0,0.25,0,0.581465,0.142857,1
9221,96530,2,1,3434,0,0,0,0.25,0,0.590506,0.142857,1
9222,96536,2,1,3435,0,1,0,0.25,0,0.599846,0.142857,1
9223,96531,2,1,3434,0,0,0,0.25,0,0.592806,0.142857,1
9224,96530,4,1,3434,0,0,0,0.25,0,0.592609,0.142857,1
9225,96531,4,1,3434,0,0,0,0.25,0,0.579264,0.142857,1
9226,96527,5,1,3434,0,0,0,0.25,0,0.586704,0.142857,1
9227,96528,4,2,3434,0,0,0,0.25,0,0.594522,0.142857,1
9228,96526,6,1,3434,0,1,0,0.25,0,0.607003,0.142857,1
9229,96531,4,3,3433,0,0,0,0.25,0,0.595536,0.142857,1
9230,96531,4,3,3433,0,0,0,0.25,0,0.600125,0.142857,1
9231,96525,4,4,3433,0,0,0,0.25,0,0.605665,0.142857,1
9232,96524,4,3,3432,0,1,0,0.25,0,0.588774,0.142857,1
9233,96524,3,2,3434,0,2,0,0.25,0,0.587839,0.142857,1
9234,96527,3,0,3436,0,2,0,0.25,0,0.594356,0.142857,1
9235,96528,3,0,3436,0,0,0,0.25,0,0.591401,0.142857,1
9236,96522,4,0,3436,0,0,0,0.25,0,0.584133,0.142857,1
9237,96522,4,0,3436,0,0,0,0.25,0,0.601609,0.142857,1
9238,96524,4,0,3436,0,0,0,0.25,0,0.600598,0.142857,1
9239,96524,5,0,3436,0,0,0,0.25,0,0.604154,0.142857,1
9240,96528,4,1,3436,0,0,0,0.25,0,0.596519,0.142857,1
9241,96529,4,1,3436,0,0,0,0.25,0,0.611584,0.142857,1
9242,96526,4,1,3437,0,1,0,0.25,0,0.603798,0.142857,1
9243,96524,3,2,3437,0,0,0,0.25,0,0.613125,0.142857,1
9244,96523,3,3,3437,0,0,0,0.25,0,0.61298,0.142857,1
9245,96521,4,5,3437,0,0,0,0.25,0,0.616492,0.142857,1
9246,96518,5,4,3438,0,1,0,0.25,0,0.611936,0.142857,1
9247,96521,4,5,3438,0,0,0,0.25,0,0.612526,0.142857,1
9248,96517,4,5,3438,0,0,0,0.25,0,0.61703,0.142857,1
9249,96516,3,4,3440,0,2,0,0.25,0,0.6106,0.142857,1
9250,96509,4,4,3440,0,0,0,0.25,0,0.611052,0.142857,1
9251,96505,6,4,3440,0,0,0,0.25,0,0.598202,0.142857,1
9252,96505,5,4,3441,0,1,0,0.25,0,0.601872,0.142857,1
9253,96508,4,5,3441,0,1,0,0.25,0,0.601103,0.142857,1
9254,96507,4,5,3441,0,0,0,0.25,0,0.604651,0.142857,1
9255,96506,5,4,3442,0,2,0,0.25,0,0.589952,0.142857,1
9256,96505,5,5,3442,0,0,0,0.25,0,0.592227,0.142857,1
9257,96506,6,5,3442,0,0,0,0.25,0,0.582911,0.142857,1
9258,96508,6,3,3444,0,2,4,0.25,0,0.577807,0.142857,1
9259,96512,6,4,3444,0,0,0,0.25,0,0.579398,0.142857,1
9260,96511,6,3,3445,0,1,0,0.25,0,0.582873,0.142857,1
9261,96513,6,1,3447,0,2,0,0.25,0,0.584412,0.142857,1
9262,96514,6,1,3446,0,0,0,0.25,0,0.574218,0.142857,1
9263,96512,6,1,3447,0,1,0,0.25,0,0.561754,0.142857,1
9264,96508,6,1,3447,0,0,0,0.25,0,0.556932,0.142857,1
